-2.71E-04,-2.00E-02,2.91999984
-2.71E-04,-2.00E-02,3
-2.71E-04,0,2.91999984
-2.71E-04,-2.00E-02,2.96000004
-2.71E-04,-2.00E-02,3
-2.70E-04,-2.00E-02,2.91999984
-2.70E-04,-2.00E-02,2.91999984
-2.70E-04,-2.00E-02,3
-2.70E-04,-2.00E-02,2.96000004
-2.70E-04,-6.00E-02,2.96000004
-2.69E-04,-4.00E-02,2.91999984
-2.69E-04,-4.00E-02,2.91999984
-2.69E-04,-4.00E-02,2.87999988
-2.69E-04,-2.00E-02,3
-2.69E-04,-6.00E-02,2.96000004
-2.68E-04,-2.00E-02,2.91999984
-2.68E-04,-2.00E-02,2.96000004
-2.68E-04,0,2.91999984
-2.68E-04,-2.00E-02,2.91999984
-2.68E-04,-2.00E-02,2.96000004
-2.67E-04,-2.00E-02,2.91999984
-2.67E-04,-2.00E-02,3
-2.67E-04,-4.00E-02,2.91999984
-2.67E-04,-2.00E-02,3
-2.67E-04,-2.00E-02,2.96000004
-2.66E-04,-2.00E-02,2.91999984
-2.66E-04,0,3
-2.66E-04,-2.00E-02,2.96000004
-2.66E-04,-4.00E-02,3
-2.66E-04,-2.00E-02,2.96000004
-2.65E-04,-2.00E-02,2.96000004
-2.65E-04,-2.00E-02,2.96000004
-2.65E-04,-2.00E-02,2.96000004
-2.65E-04,-2.00E-02,2.87999988
-2.65E-04,-2.00E-02,2.91999984
-2.64E-04,-4.00E-02,2.91999984
-2.64E-04,-2.00E-02,2.91999984
-2.64E-04,-2.00E-02,2.96000004
-2.64E-04,-2.00E-02,2.96000004
-2.64E-04,0,3
-2.63E-04,-2.00E-02,2.91999984
-2.63E-04,0,2.96000004
-2.63E-04,0,3
-2.63E-04,0,2.96000004
-2.63E-04,-2.00E-02,2.91999984
-2.62E-04,-6.00E-02,2.96000004
-2.62E-04,0,2.96000004
-2.62E-04,-4.00E-02,2.96000004
-2.62E-04,-2.00E-02,2.91999984
-2.62E-04,-2.00E-02,2.96000004
-2.61E-04,-4.00E-02,2.96000004
-2.61E-04,-4.00E-02,2.96000004
-2.61E-04,-6.00E-02,2.96000004
-2.61E-04,0,3
-2.61E-04,-4.00E-02,2.96000004
-2.60E-04,-2.00E-02,2.96000004
-2.60E-04,-4.00E-02,2.96000004
-2.60E-04,-2.00E-02,2.96000004
-2.60E-04,-4.00E-02,2.91999984
-2.60E-04,-2.00E-02,2.91999984
-2.59E-04,-2.00E-02,2.91999984
-2.59E-04,-6.00E-02,2.91999984
-2.59E-04,0,2.96000004
-2.59E-04,-2.00E-02,3
-2.59E-04,0,2.96000004
-2.58E-04,-2.00E-02,2.91999984
-2.58E-04,-4.00E-02,2.96000004
-2.58E-04,-2.00E-02,2.91999984
-2.58E-04,-4.00E-02,2.96000004
-2.58E-04,0,2.91999984
