,,,-278.39999530E-6,-19.9999996E-3,,,,,-278.39999530E-6,-39.99999911E-3,
,,,-278.19999377E-6,-19.9999996E-3,,,,,-278.19999377E-6,-39.99999911E-3,
,,,-277.99999225E-6,0.0,,,,,-277.99999225E-6,-39.99999911E-3,
,,,-277.79999073E-6,-19.9999996E-3,,,,,-277.79999073E-6,0.0,
,,,-277.59998920E-6,-19.9999996E-3,,,,,-277.59998920E-6,0.0,
,,,-277.39998768E-6,-39.99999911E-3,,,,,-277.39998768E-6,-39.99999911E-3,
,,,-277.19998616E-6,-19.9999996E-3,,,,,-277.19998616E-6,39.99999911E-3,
,,,-277.00001374E-6,-19.9999996E-3,,,,,-277.00001374E-6,-39.99999911E-3,
,,,-276.80001222E-6,-19.9999996E-3,,,,,-276.80001222E-6,0.0,
,,,-276.60001069E-6,-19.9999996E-3,,,,,-276.60001069E-6,0.0,
,,,-276.40000917E-6,-19.9999996E-3,,,,,-276.40000917E-6,0.0,
,,,-276.20000765E-6,-39.99999911E-3,,,,,-276.20000765E-6,79.999998212E-3,
,,,-276.00000612E-6,-19.9999996E-3,,,,,-276.00000612E-6,0.0,
,,,-275.80000460E-6,0.0,,,,,-275.80000460E-6,1.6799999,
,,,-275.60000308E-6,-39.99999911E-3,,,,,-275.60000308E-6,3.39999986,
,,,-275.40000156E-6,0.0,,,,,-275.40000156E-6,2.83999991,
,,,-275.20000003E-6,-19.9999996E-3,,,,,-275.20000003E-6,2.96000004,
,,,-274.99999851E-6,-19.9999996E-3,,,,,-274.99999851E-6,2.91999984,
,,,-274.79999699E-6,-39.99999911E-3,,,,,-274.79999699E-6,2.91999984,
,,,-274.59999546E-6,-19.9999996E-3,,,,,-274.59999546E-6,2.91999984,
,,,-274.39999394E-6,-39.99999911E-3,,,,,-274.39999394E-6,2.91999984,
,,,-274.19999242E-6,-39.99999911E-3,,,,,-274.19999242E-6,2.91999984,
,,,-273.99999090E-6,-39.99999911E-3,,,,,-273.99999090E-6,2.91999984,
,,,-273.79998937E-6,-79.999998212E-3,,,,,-273.79998937E-6,3.00000000,
,,,-273.59998785E-6,-39.99999911E-3,,,,,-273.59998785E-6,2.91999984,
,,,-273.39998633E-6,-39.99999911E-3,,,,,-273.39998633E-6,2.91999984,
,,,-273.20001391E-6,-19.9999996E-3,,,,,-273.20001391E-6,2.96000004,
,,,-273.00001238E-6,-39.99999911E-3,,,,,-273.00001238E-6,2.91999984,
,,,-272.80001086E-6,-19.9999996E-3,,,,,-272.80001086E-6,2.96000004,
,,,-272.60000934E-6,-19.9999996E-3,,,,,-272.60000934E-6,2.91999984,
,,,-272.40000782E-6,0.0,,,,,-272.40000782E-6,2.96000004,
,,,-272.20000629E-6,-39.99999911E-3,,,,,-272.20000629E-6,2.96000004,
,,,-272.00000477E-6,-19.9999996E-3,,,,,-272.00000477E-6,2.96000004,
,,,-271.80000325E-6,-19.9999996E-3,,,,,-271.80000325E-6,2.96000004,
,,,-271.60000172E-6,-19.9999996E-3,,,,,-271.60000172E-6,2.96000004,
,,,-271.40000020E-6,-19.9999996E-3,,,,,-271.40000020E-6,2.91999984,
,,,-271.19999868E-6,-19.9999996E-3,,,,,-271.19999868E-6,3.00000000,
,,,-270.99999716E-6,0.0,,,,,-270.99999716E-6,2.91999984,
,,,-270.79999563E-6,-19.9999996E-3,,,,,-270.79999563E-6,2.96000004,
,,,-270.59999411E-6,-19.9999996E-3,,,,,-270.59999411E-6,3.00000000,
,,,-270.39999259E-6,-19.9999996E-3,,,,,-270.39999259E-6,2.91999984,
,,,-270.19999106E-6,-19.9999996E-3,,,,,-270.19999106E-6,2.91999984,
,,,-269.99998954E-6,-19.9999996E-3,,,,,-269.99998954E-6,3.00000000,
,,,-269.79998802E-6,-19.9999996E-3,,,,,-269.79998802E-6,2.96000004,
,,,-269.59998650E-6,-59.999998659E-3,,,,,-269.59998650E-6,2.96000004,
,,,-269.40001408E-6,-39.99999911E-3,,,,,-269.40001408E-6,2.91999984,
,,,-269.20001255E-6,-39.99999911E-3,,,,,-269.20001255E-6,2.91999984,
,,,-269.00001103E-6,-39.99999911E-3,,,,,-269.00001103E-6,2.87999988,
,,,-268.80000951E-6,-19.9999996E-3,,,,,-268.80000951E-6,3.00000000,
,,,-268.60000798E-6,-59.999998659E-3,,,,,-268.60000798E-6,2.96000004,
,,,-268.40000646E-6,-19.9999996E-3,,,,,-268.40000646E-6,2.91999984,
,,,-268.20000494E-6,-19.9999996E-3,,,,,-268.20000494E-6,2.96000004,
,,,-268.00000342E-6,0.0,,,,,-268.00000342E-6,2.91999984,
,,,-267.80000189E-6,-19.9999996E-3,,,,,-267.80000189E-6,2.91999984,
,,,-267.60000037E-6,-19.9999996E-3,,,,,-267.60000037E-6,2.96000004,
,,,-267.39999885E-6,-19.9999996E-3,,,,,-267.39999885E-6,2.91999984,
,,,-267.19999732E-6,-19.9999996E-3,,,,,-267.19999732E-6,3.00000000,
,,,-266.99999580E-6,-39.99999911E-3,,,,,-266.99999580E-6,2.91999984,
,,,-266.79999428E-6,-19.9999996E-3,,,,,-266.79999428E-6,3.00000000,
,,,-266.59999276E-6,-19.9999996E-3,,,,,-266.59999276E-6,2.96000004,
,,,-266.39999123E-6,-19.9999996E-3,,,,,-266.39999123E-6,2.91999984,
,,,-266.19998971E-6,0.0,,,,,-266.19998971E-6,3.00000000,
,,,-265.99998819E-6,-19.9999996E-3,,,,,-265.99998819E-6,2.96000004,
,,,-265.79998666E-6,-39.99999911E-3,,,,,-265.79998666E-6,3.00000000,
,,,-265.60001425E-6,-19.9999996E-3,,,,,-265.60001425E-6,2.96000004,
,,,-265.40001272E-6,-19.9999996E-3,,,,,-265.40001272E-6,2.96000004,
,,,-265.20001120E-6,-19.9999996E-3,,,,,-265.20001120E-6,2.96000004,
,,,-265.00000968E-6,-19.9999996E-3,,,,,-265.00000968E-6,2.96000004,
,,,-264.80000815E-6,-19.9999996E-3,,,,,-264.80000815E-6,2.87999988,
,,,-264.60000663E-6,-19.9999996E-3,,,,,-264.60000663E-6,2.91999984,
